	AveExpr	Coef.organs	Coef.stages	t.organs	t.stages	P.value.organs	P.value.stages	F	F.p.value
novel_gene_2822_5bd9a17a	1.08756110446098	-0.302486790457712	0.292396551864112	-0.526845263296962	0.509270960628968	0.606704012633955	0.618643883835215	0.268461421399199	0.768474394887842
novel_gene_2823_5bd9a17a	1.519273956287	-0.478238711534587	-0.30045797418159	-0.632355397479902	-0.397283233471293	0.537537621768281	0.697262463187072	0.278853658159686	0.760832454168483
novel_gene_2825_5bd9a17a	1.65041540698989	-0.0988079080441	-0.054903824456512	-0.131373036065805	-0.072999036749738	0.897384732307328	0.942859069914144	0.0112938669857685	0.98877883969482
novel_gene_2826_5bd9a17a	2.81166991237144	0.556050788397428	0.390930957518145	1.52479034916292	1.07200234879739	0.149998029924362	0.302190473896646	1.73708732236375	0.212540422173761
novel_gene_2827_5bd9a17a	1.4608504783527	0.0196239505452752	0.728522659943836	0.0425101533844405	1.57815369269311	0.966703687915856	0.137272667136422	1.24618809545083	0.318163176780699
novel_gene_2829_5bd9a17a	1.94253358818812	-0.17441876043015	-1.12386490800543	-0.255371701140854	-1.64548407924726	0.802219624977722	0.122547059401444	1.38641628039989	0.28284074510245
novel_gene_283_5bd9a17a	1.57451410596902	-0.320490393034226	-0.372655018633293	-0.593566517556302	-0.690178384337469	0.562448274308102	0.501576200713829	0.414333706485297	0.668767880285418
novel_gene_2833_5bd9a17a	4.17383413038544	0.0511809431520449	-0.145963411527109	0.202135159837548	-0.576471157083146	0.842773783469962	0.573621226671874	0.186588808895666	0.831853009976551
novel_gene_2836_5bd9a17a	0.561575713246633	-0.850672161156325	-0.174118935695663	-1.16395596682597	-0.238243101625506	0.264258859146512	0.815209399592267	0.705776634090959	0.510775815118041
novel_gene_2838_5bd9a17a	1.65251885225168	0.0956427465027498	-1.38114443445836	0.146273331716943	-2.11228352800103	0.885830312677822	0.0534753877928907	2.24156879511803	0.14371582686779
novel_gene_284_5bd9a17a	5.52445844412178	-0.0331905295924684	-0.330936212493037	-0.134114036028951	-1.33722455382716	0.89525732602049	0.202870186644739	0.90307804100911	0.42807716952468
novel_gene_2840_5bd9a17a	2.66470467002457	0.360113474092231	0.34496161994224	0.646606839319507	0.619400713399191	0.528542071428735	0.545788349896188	0.400878824207094	0.677316200702989
novel_gene_2842_5bd9a17a	3.085178855757	-1.82563111165918	0.910383409362031	-4.60008545410568	2.29391439065661	0.000432550047921458	0.0381086689827449	13.2114147083681	0.000630794133255708
novel_gene_2843_5bd9a17a	1.09381588796033	-0.567730486863787	0.20356213829958	-0.82708154782399	0.296553544892812	0.422325009231879	0.771243424588481	0.38600394586971	0.68691273294077
novel_gene_2845_5bd9a17a	0.757625577771152	-0.890897959209709	0.748191546670125	-1.29099024332914	1.08419598104064	0.218009427560719	0.296939227663799	1.42106836683785	0.274818748070853
novel_gene_2847_5bd9a17a	0.77389423636369	-1.05232676032886	1.01289139724383	-1.49955037797322	1.4433555572683	0.156357443039206	0.171334688902	2.16596330038845	0.152182296260052
novel_gene_285_5bd9a17a	0.566289496094991	-1.19756105805704	0.557595340634531	-1.76130861350931	0.820081339239305	0.10041504391835	0.426170237549603	1.8873707174953	0.18871125730038
novel_gene_2851_5bd9a17a	1.89215963945547	0.262669089157034	0.806678616399345	0.542530174074853	1.66615528146883	0.596145399253898	0.118309914104324	1.53520620587408	0.250180966714754
novel_gene_2852_5bd9a17a	2.38807435482401	-0.254401120685253	0.352083046230486	-0.380397396644997	0.526457878126323	0.709467312799871	0.606965962315594	0.210930038407781	0.812405038388783
novel_gene_2855_5bd9a17a	0.265217959621086	-0.344528632662936	-0.321426752413068	-0.59187675907113	-0.552189299991006	0.563547422556984	0.589689792690034	0.327615560476551	0.726118124148397
novel_gene_2857_5bd9a17a	5.73506790626003	0.653880160733417	-0.292714968905373	1.73395856649836	-0.776221176838396	0.10529664557171	0.450776219025569	1.80456581285272	0.201438471792785
novel_gene_2858_5bd9a17a	3.32283124130351	1.67266324168816	-0.919953106163321	3.10517013160034	-1.70782189536743	0.00790188434548532	0.11015600703822	6.27936858623962	0.0115636647469204
novel_gene_2860_5bd9a17a	3.08948289362668	-0.534766758013444	-0.0948375324439954	-1.71832616086082	-0.304734373608741	0.108179836172384	0.765136072752247	1.5227539167787	0.252742116802608
novel_gene_2861_5bd9a17a	2.17806214298295	0.882042215000075	1.10305065625947	1.38567768277413	1.73287927874061	0.187929772076518	0.105493507445248	2.46148661761344	0.121997281755074
novel_gene_2862_5bd9a17a	1.87595049117201	0.221629412731114	0.0659046304379396	0.230060735023166	0.0684118029874377	0.821434906587114	0.946443580317005	0.0288040582936956	0.971665340780129
novel_gene_2866_5bd9a17a	0.967696162841793	0.0688009614192016	1.63636761947334	0.105961913441718	2.52020670172019	0.917144259099964	0.0247631593057158	3.18133487324779	0.073222622286434
novel_gene_2867_5bd9a17a	2.75029192038168	-0.657783599263958	0.388977404531189	-1.74754644366663	1.0334038135274	0.102845802313747	0.319265046869429	2.06092100729242	0.164911205177677
novel_gene_2869_5bd9a17a	1.86787850269709	-0.182320404591483	-0.21190739324485	-0.341714220247642	-0.39716766650241	0.737736718230879	0.69734570272469	0.137255381817212	0.872928124108025
novel_gene_287_5bd9a17a	2.62435550940464	1.11703548893781	1.69379245421078	1.36288397708038	2.06657945893789	0.19484217187857	0.0581630801250716	3.06410169754323	0.079368322163351
novel_gene_2870_5bd9a17a	0.84408964579614	-0.841005914377413	-0.015170747272401	-1.51407590785661	-0.0273121301011634	0.152670368486369	0.978603565191058	1.14658590360124	0.346330302072777
novel_gene_2871_5bd9a17a	5.24988444235115	0.273219326247431	-0.101380051235894	1.21473367199611	-0.450735910948716	0.244934583641738	0.659211941361465	0.839370377649958	0.452976658293228
novel_gene_2872_5bd9a17a	0.913458025521888	-1.175716706842	-0.451483657580718	-2.33258094404847	-0.895727831452527	0.0354251479243287	0.385824476013735	3.12163110428834	0.0762815507336473
novel_gene_2873_5bd9a17a	2.75092262243357	0.320928805026514	0.0621758008018023	0.89534453787691	0.173461411889834	0.386022172873741	0.864818659409172	0.415865351460416	0.667802635796976
novel_gene_2874_5bd9a17a	1.00052455429591	0.561817116155024	0.0526959423934006	1.03309455679955	0.0968996666114795	0.319404635834879	0.924205520643006	0.538336954339135	0.595542378364339
novel_gene_2876_5bd9a17a	2.54129028221861	1.39240848163462	1.89960120942017	1.67789667931054	2.28908011071478	0.115960482436017	0.0384573760360123	4.02761250985566	0.0420212307685844
novel_gene_2877_5bd9a17a	1.00794012036206	0.0612202926869199	-0.327415964937876	0.11171363321487	-0.59746246563727	0.912666274999952	0.559918446541791	0.184720666845716	0.833367509644415
novel_gene_2882_5bd9a17a	0.351934669971499	-1.05697334342885	0.722704175413311	-1.44127540545143	0.985470220148821	0.171911314459164	0.341432187463958	1.52421317457968	0.252440432581331
novel_gene_2883_5bd9a17a	2.42943422328674	1.53644389236891	-0.128385228053335	2.24104933561015	-0.187262048070936	0.0420892134890056	0.854192649462509	2.52868459964321	0.116129479952842
novel_gene_2885_5bd9a17a	0.419550333687911	0.0540678319658098	-0.0118074664180238	0.079568040520854	-0.0173762648184606	0.937728245766236	0.986386282188606	0.00331650382568477	0.996689787438843
novel_gene_2887_5bd9a17a	5.41096997222075	0.84265196065369	-0.145751474389139	1.98225356240757	-0.342865610981192	0.0678193167830774	0.736889317595728	2.02344300643551	0.169744828311329
novel_gene_2896_5bd9a17a	1.03809565973727	-0.0672631439363023	0.773354173293529	-0.0536471692625446	0.616805278591531	0.957988600252031	0.547449728536769	0.19166338523413	0.827754948835385
novel_gene_29_5bd9a17a	4.17228833394305	1.11253916031586	1.2983921430057	1.37494879718	1.60463809182842	0.191157970331179	0.131307954904991	2.23267380030673	0.144683363082483
novel_gene_2900_5bd9a17a	2.24381723749999	1.34581221836355	-0.738145119156674	2.47252603670254	-1.35612011919389	0.0271367870392808	0.19693283986218	3.9762233899272	0.0434081036572221
novel_gene_2904_5bd9a17a	1.09647541330553	-0.477054202061745	0.174554336268207	-0.8004877402872	0.292898806032493	0.437053281773895	0.773976983313747	0.363285166462684	0.701871977379635
novel_gene_2905_5bd9a17a	4.40883663497246	0.799613879480733	-0.181846409192407	2.60146590489374	-0.591619587379612	0.0211708878896558	0.563714807637854	3.55881929524791	0.0568398033769638
novel_gene_2907_5bd9a17a	1.4658255745783	0.259752147983046	-2.59079886488934	0.376684279845572	-3.75709387669536	0.712162409590472	0.00218900943887082	7.12882272249226	0.00752207628036147
novel_gene_2909_5bd9a17a	1.36830012990914	0.853411164256618	-2.41815940579222	1.24725228770139	-3.53411693826172	0.233149592267356	0.00339160076264598	7.02281040124238	0.00792531626695637
novel_gene_2910_5bd9a17a	2.41339343533559	0.26258913724257	-0.580830907644213	0.335116848104664	-0.74125771193533	0.742599061010289	0.471019294185162	0.330883148693602	0.723857522019735
novel_gene_2912_5bd9a17a	5.06638744084281	0.291064584477497	-0.781157007851552	0.65484073913452	-1.75745679715688	0.523383895692038	0.101090197858916	1.75873539375158	0.208904118340654
novel_gene_2914_5bd9a17a	7.66517223797971	0.531104169572358	0.645539232572709	1.78630016632025	2.17118769645392	0.096130760132492	0.0479503769241495	3.95246214871432	0.0440670427997219
novel_gene_2915_5bd9a17a	4.29139862512384	0.19659871629459	-0.823347175905995	0.294102804111843	-1.23169020508087	0.773076107518734	0.238732546245446	0.801778610339308	0.468446022938472
novel_gene_2916_5bd9a17a	4.12337048972001	1.24623091860663	0.962063519297568	1.51904669203695	1.17267144050026	0.151425612892715	0.260861151650987	1.84133057997668	0.195670054541902
novel_gene_2917_5bd9a17a	0.411208738845574	-0.602451327664786	-0.186941459793461	-0.866079214698919	-0.268745548823286	0.401319687077332	0.792119219934621	0.411158688072913	0.670773875711714
novel_gene_2919_5bd9a17a	0.422541005772264	1.12190101228439	1.09151701190258	1.66745011623428	1.62229122573184	0.118048799716562	0.127457343116528	2.70610935560812	0.102128412523375
novel_gene_292_5bd9a17a	1.00319793175577	-1.71523468460234	-0.0651382001994012	-2.60213995515729	-0.098819546309019	0.0211433056288479	0.922708983145169	3.39044882447936	0.06356419973825
novel_gene_2921_5bd9a17a	1.36760647545588	0.155348402313095	-0.323009045604954	0.31950929386207	-0.664341509379013	0.754147256163706	0.517467945565109	0.271717914974112	0.766070309147845
novel_gene_2922_5bd9a17a	1.78250675537174	-1.31546030862503	0.35658688492738	-2.02513465769581	0.548961040033984	0.0627388969706035	0.591843387460635	2.20126430263796	0.148160067561778
novel_gene_2923_5bd9a17a	1.10852105456034	0.00521592942052254	1.01995359685596	0.00929345135210907	1.8172962802169	0.992718613474494	0.0910434492809915	1.65132606916411	0.227676614972086
novel_gene_2928_5bd9a17a	0.830266858517963	-0.494708039468783	0.230390113123162	-0.924093115225855	0.430358717399931	0.371385127968328	0.673609415981166	0.51957835562497	0.606006006553072
novel_gene_2929_5bd9a17a	0.468767018801874	0.304104263744484	0.165089155601848	0.596472206107108	0.323807011561441	0.560560888017391	0.750961083342694	0.230315036697316	0.79728903788343
novel_gene_293_5bd9a17a	2.60832029042737	-0.511999204189915	0.36205401864707	-1.10533623379379	0.781625092629672	0.287996448780687	0.447696959502047	0.916352987582897	0.423088358007712
novel_gene_2930_5bd9a17a	1.53638469613143	-0.144769701040438	-0.457085950435173	-0.340729255008511	-1.07579524062933	0.738461914587446	0.30054972902807	0.636715912489687	0.543942735293883
novel_gene_2931_5bd9a17a	1.89639642120387	0.105025844138982	-0.236057289257991	0.210986085179846	-0.474214739686383	0.835995700168324	0.642795791830355	0.134697373737671	0.875120484566998
novel_gene_2934_5bd9a17a	2.40197832671328	-1.90239550176093	0.583408945110857	-3.8739819785723	1.18803673442525	0.00174195776771059	0.254953012112519	8.20958382632337	0.00451304515446251
novel_gene_2935_5bd9a17a	4.85557241775397	-0.369206555143915	0.162510012719518	-1.71714936049809	0.755820720211979	0.108399666901282	0.462520475439742	1.75993344368038	0.208704968232705
novel_gene_2939_5bd9a17a	3.49920101990898	0.265982843905087	-0.125500467029546	0.897043520197534	-0.423258053330655	0.385146387545909	0.678658176372419	0.49191722841882	0.621822128694927
novel_gene_294_5bd9a17a	1.31868058561277	-0.700940572124823	0.145866970222701	-0.974220358015355	0.202736976006674	0.346790183632237	0.842312492141328	0.495103793705948	0.619976217071105
novel_gene_294_5bda875f	3.51240886511937	-0.500753174340928	0.300659829781055	-1.73682488547716	1.04281610419016	0.104775401285306	0.315037854572427	2.05201305498553	0.166045639133511
novel_gene_2940_5bd9a17a	0.51919395335163	0.00844772364192527	0.6953422226742	0.0139187278646287	1.145667114648	0.989094934889621	0.271498836774084	0.656373434285625	0.534257294722441
novel_gene_2941_5bd9a17a	1.59908765072006	0.091005477908543	0.515901686463396	0.168744175259706	0.95659521380509	0.868457125016014	0.355303698923682	0.471774499879442	0.633637144754708
novel_gene_2942_5bd9a17a	0.817068020346139	-0.808325767787686	-0.0524365185523308	-1.70893596714537	-0.110859576815446	0.109944923890035	0.913331006922605	1.46637599278739	0.264720084303612
novel_gene_2945_5bd9a17a	1.98963852695333	0.755692114546303	1.40367154712306	1.14282990487027	2.12276638830728	0.272635417555122	0.0524507492631908	2.90609866539647	0.0886096335260574
novel_gene_2949_5bd9a17a	4.16692979159957	0.330563755684113	0.155352410257308	1.09232984860905	0.513353541818956	0.293474251069656	0.615860025238468	0.728358178530165	0.500438011697174
novel_gene_2959_5bd9a17a	7.62779146967898	0.423088561019887	-0.412971055681875	2.14273016091496	-2.09149009952281	0.0505496570702439	0.0555629587010364	4.48281168944827	0.0317235559049036
novel_gene_2961_5bd9a17a	1.01671327882612	1.80660834314915	0.487783627157635	2.78320260311954	0.751463739228475	0.0148693166063528	0.465053148169016	4.15545724069331	0.0387857798921842
novel_gene_2963_5bd9a17a	2.07518666379452	-1.71706641122623	0.914201157010039	-3.90383486574058	2.07848125599724	0.00164347608183828	0.0569070830994333	9.78000549525182	0.00228514461275507
novel_gene_2964_5bd9a17a	3.06802134148239	-0.430186907617916	0.454298954811516	-1.11828149257245	1.18096135485358	0.282620884632597	0.257660617150263	1.32261160914383	0.298323790771648
novel_gene_2965_5bd9a17a	3.90735310116257	-0.118653506089949	-0.241077940762275	-0.394906567646159	-0.802363665928778	0.698975120753721	0.436003668255856	0.399869324786369	0.677962600134209
novel_gene_2966_5bd9a17a	3.90735310116257	-0.118653506089949	-0.241077940762275	-0.394906567646159	-0.802363665928778	0.698975120753721	0.436003668255856	0.399869324786369	0.677962600134209
novel_gene_2969_5bd9a17a	3.29083091744971	0.099520206053417	-0.467114394539557	0.359233872880154	-1.68612304659463	0.72488156658033	0.114338769806757	1.48602995184102	0.260472080364685
novel_gene_297_5bd9a17a	2.58429147309299	-0.050946306419771	0.394206119689313	-0.122774605150414	0.949990374060758	0.904063588503344	0.358531547925862	0.458777657238969	0.641397122532219
novel_gene_2970_5bd9a17a	5.12099865837317	0.468811154567156	-0.385595083706325	1.63196074531204	-1.34228043437881	0.125389828608145	0.201267488551095	2.23250631937779	0.144701651943097
novel_gene_2976_5bd9a17a	5.18755607149797	-0.336880031356884	0.186457918198676	-0.964938063806745	0.534078383463051	0.351255692432785	0.601823333032255	0.608172593332808	0.558366589431637
novel_gene_2977_5bd9a17a	4.61580618512015	-0.899422400063884	0.569806781079108	-3.29616524567199	2.08820383882787	0.00542157387165256	0.0558997077414891	7.61265029963566	0.00595618937663937
novel_gene_2978_5bd9a17a	2.86700252475153	0.792411247134188	1.44607231241055	1.0904113337697	1.9898930569268	0.294288797105675	0.0668875171029697	2.57433562740945	0.112327552368514
novel_gene_2979_5bd9a17a	1.75013449186768	-0.101757737900097	0.655768352436505	-0.198682010518142	1.2803878838597	0.845421773170282	0.221605575759749	0.83943383721912	0.45295104358727
novel_gene_298_5bd9a17a	2.54211127185314	0.999974333181942	2.3470430010479	1.77884368015832	4.17512977177009	0.0973917034493832	0.000971575507791097	10.2979967247801	0.001851463241885
novel_gene_298_5bda875f	4.03042197152318	0.0176492952575018	0.925372860523004	0.0273014315325634	1.43144547275465	0.978611944259514	0.174658078678563	1.02489075481676	0.384706191021911
novel_gene_2981_5bd9a17a	3.65859655761637	0.337367821670934	0.301423042106265	1.08118952002464	0.965994422956903	0.298227634246893	0.350745466111065	1.05105800169748	0.376059630719681
novel_gene_2986_5bd9a17a	3.18490061079629	-0.491160120435287	0.0875438627064302	-1.13733415405718	0.20271724207958	0.274847294436208	0.842327617217731	0.667311629110654	0.528953568110093
novel_gene_2987_5bd9a17a	2.30172659719301	0.206195953735462	0.129760194610784	0.33471379692728	0.210637147050518	0.742896487767226	0.836262666243723	0.0782006667855288	0.925187488459806
novel_gene_2991_5bd9a17a	1.45705143862395	0.991357944957849	-0.261065663655455	1.01852868636911	-0.268220846780399	0.326029563056444	0.792514776282258	0.554671553802188	0.586599189533624
novel_gene_2993_5bd9a17a	2.68173608460342	0.278546678916758	0.356198290777746	0.881122752823214	1.12675699362693	0.393406150663749	0.279142579684319	1.02297931411497	0.385346671261323
novel_gene_2999_5bd9a17a	5.64790338245496	-0.165872917097318	-0.103741669622786	-0.769133159467339	-0.481037890462713	0.45483527670498	0.638060775389134	0.411481634526514	0.670569521635702
novel_gene_3003_5bd9a17a	1.1282602075155	-1.3945543723972	-0.582608801746263	-1.49609351045361	-0.625029231328871	0.15724589385956	0.542195024450384	1.31447866601849	0.300366268316451
novel_gene_3004_5bd9a17a	4.24788494671138	0.506610581916837	0.489191725656493	1.76499454917781	1.70430851645403	0.0997727083737614	0.11082401858349	3.00993663894257	0.0824060016668862
novel_gene_3005_5bd9a17a	4.16768217091098	-0.779435503920225	-0.100634080707169	-2.38216212926172	-0.307564506322797	0.0322455381928977	0.763027005597829	2.88464616781916	0.0899570073337212
novel_gene_3009_5bd9a17a	2.15464161562144	-0.733378478125714	1.63049439597032	-1.29331158846262	2.87537384874048	0.217228318856594	0.0124154621080304	4.97021481743619	0.0237667635052694
novel_gene_301_5bd9a17a	4.5801291564103	-0.0196197354735643	-0.386356306771364	-0.0617992516900741	-1.21696496246763	0.95161279651858	0.244111346514993	0.742411433691646	0.494125491466692
novel_gene_3010_5bd9a17a	0.933604420619385	0.3937188884723	-0.225238231366537	0.450200118978591	-0.257549946240074	0.659588744385018	0.800571974390184	0.134506060968301	0.875284704001041
novel_gene_3011_5bd9a17a	3.11340787638687	1.3290519776479	0.320348584240536	1.64620905734076	0.396794669999559	0.122396252551868	0.697614388934446	1.4337251353054	0.271953916808485
novel_gene_3013_5bd9a17a	1.49256005484002	-2.16058802909208	1.27138680414447	-2.54335200032791	1.49662227503415	0.0236841470328239	0.157109720955454	4.3542588158502	0.0343049811338487
novel_gene_3014_5bd9a17a	5.73742925305757	0.391076582989868	0.459951651742318	1.30439499049687	1.53412056998305	0.213529683543041	0.14770333562076	2.02748610723924	0.169215645089683
novel_gene_3015_5bd9a17a	1.61852976208972	-0.165569891801879	0.258221651374744	-0.277120851572145	0.432195752165869	0.785813471910015	0.672305881909289	0.131794567283146	0.877616001384743
novel_gene_3019_5bd9a17a	3.01917434694143	1.0227019537666	0.0895004165761157	2.77053941858556	0.242460113809999	0.0152415508374898	0.812005941581139	3.86733778836259	0.0465235633641967
novel_gene_302_5bd9a17a	0.86842140967212	-0.576682570381152	0.743760253292806	-0.773935740353398	0.998162025075853	0.452082510909116	0.335458483138597	0.797651979249945	0.47018073970458
novel_gene_3020_5bd9a17a	0.677788559161023	-1.06569691395486	-0.0939448937846392	-1.9148375578524	-0.168799598302019	0.0765698850729301	0.868414358334578	1.84754808867453	0.194713345366221
novel_gene_3021_5bd9a17a	3.05292819886613	3.10045792971885	-0.499743381723403	3.08631212064333	-0.497463307416685	0.00820104974192774	0.626729586552816	4.88639612412795	0.024955436538182
novel_gene_3027_5bd9a17a	1.35537437235451	1.01352214051233	-0.26091561526283	2.03258006707587	-0.523256333111759	0.0618932144339076	0.609132993975451	2.20258945960786	0.148011466651302
novel_gene_3028_5bd9a17a	1.00875283477946	-0.933813193324851	0.103900577244709	-1.47503477698169	0.164119511139851	0.162750470737825	0.872027200016646	1.1013314036211	0.360064750623745
novel_gene_3029_5bd9a17a	5.14624464009843	0.503581845922566	-0.141307861301452	2.27256794127049	-0.637695179131927	0.0396712708029755	0.534157136216912	2.78561009458924	0.0964895078947936
novel_gene_303_5bd9a17a	0.775850067808433	-1.67406191104245	1.29090504390668	-3.07947001887564	2.37464537822889	0.00831235044379381	0.0327095002372554	7.56103813474889	0.00610406795577231
novel_gene_303_5bda875f	0.320757109219124	0.00703901318207334	-0.135011192227923	0.0106517842512808	-0.204305639714179	0.991654404840015	0.841110396767604	0.0209271274633779	0.979321481016889
novel_gene_3030_5bd9a17a	4.39669489948447	0.0300913224921011	0.0914168318069266	0.115948472254078	0.352249123949389	0.909371215577248	0.729996593985616	0.0687617467705832	0.933868301527057
novel_gene_3032_5bd9a17a	1.52072702485937	-0.469620486780777	0.7254979493242	-0.884388823403519	1.36625700080246	0.391702031080046	0.193806372309734	1.32440089160139	0.297876574966386
novel_gene_3033_5bd9a17a	3.34740750010427	0.602171336644735	0.585134717444507	1.63508818791881	1.58882830618552	0.124727370488938	0.134841155800949	2.598944384404	0.11033733018787
novel_gene_3034_5bd9a17a	1.50461755356671	-0.176821352965777	1.02419790040079	-0.326174080500828	1.88928996872207	0.749208234890004	0.0801450919492769	1.8379030583522	0.196199760960428
novel_gene_3035_5bd9a17a	1.67346352602108	-0.114814995124186	0.455634413845511	-0.248747452126021	0.98713499419144	0.807236268719676	0.34064433103513	0.518155395848261	0.606808295936471
novel_gene_3036_5bd9a17a	1.49094599669621	-0.727029406679389	0.266887308090596	-1.30292378280837	0.4782940247619	0.214017713678467	0.639962959399458	0.963187778965301	0.406011973038524
novel_gene_3038_5bd9a17a	2.1084290575874	0.130739265439198	0.532060633114075	0.29749028701221	1.21067584341458	0.770543295926662	0.246437273071847	0.777118234347109	0.478922703867472
novel_gene_304_5bda875f	3.5989706184185	0.709581991341918	-0.464561189364102	1.42945589639589	-0.935860463591184	0.175218433157227	0.365505656425384	1.45958948352704	0.266205312829115
novel_gene_3041_5bd9a17a	2.51218571640368	-0.989141547577574	0.287908167322038	-0.9912188976735	0.288512818962108	0.338717106842465	0.77726159621516	0.532877274905265	0.598566305329785
novel_gene_3047_5bd9a17a	5.93449887865194	0.640006648788916	0.537860054427026	1.17607973017047	0.988374587790637	0.259541609972358	0.340058533520264	1.18002392875408	0.336567153584208
novel_gene_3049_5bd9a17a	1.29557750072633	-1.2265246550087	-0.012422077775845	-1.80954694974716	-0.0183268496536197	0.0922922871256712	0.985641618134939	1.63739801837874	0.230249634237793
novel_gene_305_5bd9a17a	1.26479035140603	-0.474311530218894	0.642883283682149	-0.867665192142754	1.17603602763781	0.400480413106452	0.259558497113419	1.06795181197912	0.370595616474954
novel_gene_3050_5bd9a17a	4.50723430732483	-0.0962908862015164	0.861626585247408	-0.118026623173268	1.05612151164795	0.90775487034634	0.309132210563427	0.564661465571613	0.581205558695828
novel_gene_3056_5bd9a17a	6.22453845655045	0.36489466782949	0.052104464364088	1.52749643567339	0.218116049961045	0.149329396827324	0.830545345278758	1.19040998612277	0.333599111207332
novel_gene_3059_5bd9a17a	1.14337393384753	-0.497645357507487	-1.10000827117425	-0.933688205557972	-2.06384874955085	0.366586122385755	0.0584548379594018	2.56562266311035	0.113042044125366
novel_gene_306_5bd9a17a	2.27014597013347	-0.0275978562614279	0.356015877551479	-0.0617566878806938	0.796669176846437	0.95164607743707	0.43919482950284	0.319247832917587	0.731944103217236
novel_gene_3060_5bd9a17a	4.25491695761677	0.373423567805099	-0.697734768372414	0.757766539234868	-1.41587223281355	0.461392158016186	0.17908415189377	1.2894521538182	0.30675254663051
novel_gene_3061_5bd9a17a	5.26280818191259	0.140698185473106	-0.64719542720634	0.417533280342546	-1.92060493769347	0.682740370126717	0.0757830262373105	1.93152868344306	0.182302097174725
novel_gene_3062_5bd9a17a	4.41544900723624	-2.25136611663076	0.049612622445127	-4.84864241154456	0.106847954918761	0.000272005550068752	0.916454239571852	11.7603748602495	0.00105594140462196
novel_gene_3064_5bd9a17a	4.30335191886651	0.166625876110963	0.121548786698922	0.473250013012975	0.345222280173753	0.643466587797775	0.735155966448116	0.171571998772573	0.844116918184021
novel_gene_3065_5bd9a17a	1.07036677148284	-1.5801810281726	-0.425982427497144	-2.69274005786257	-0.725904137574426	0.0177361736604076	0.48008251888408	3.88889291808269	0.0458870086826235
novel_gene_3066_5bd9a17a	2.99536430860303	-0.476480227124871	-0.367681204807906	-1.4339431219212	-1.10651797216304	0.173956733962075	0.287502567484634	1.64028744981247	0.229713123828542
novel_gene_3067_5bd9a17a	1.04997278666317	-0.641900956776218	0.627265522137211	-1.2901379465684	1.26072261482138	0.218296779348906	0.228400626646334	1.6269387163489	0.232203758898899
novel_gene_3068_5bd9a17a	4.66775882877087	0.285539236620067	-0.32032211068075	0.931258859910725	-1.04469987077001	0.367797083182853	0.314196760623774	0.979320442074552	0.400313711751761
novel_gene_3069_5bd9a17a	0.751152003718761	-1.29288179898335	0.751578418821323	-2.37182587483422	1.37879049896839	0.0328851619094471	0.189996868094023	3.76331061028931	0.0497414588515347
novel_gene_307_5bda875f	1.24928795707238	0.0137663684681133	2.01618914794609	0.0223483859147303	3.27309073992596	0.982491411186912	0.00567410396230758	5.35681122107103	0.0190596540400789
novel_gene_3070_5bd9a17a	2.86945869997493	-0.154426886037782	-0.518971192200318	-0.461427929453947	-1.55068724629111	0.651712858605103	0.143702368671873	1.30877333494503	0.301808646109023
novel_gene_3071_5bd9a17a	4.33462502948277	0.186645166980688	-0.711465654456432	0.494511601988982	-1.88501007680414	0.628758746470035	0.0807585673215489	1.89890235707743	0.1870129745643
novel_gene_3074_5bd9a17a	3.53518483864057	0.156427932176397	0.0570883010269714	0.42446300510516	0.154907576115825	0.677800284082132	0.879147054381502	0.102082599920491	0.903633444156441
novel_gene_3075_5bd9a17a	2.24605539423501	-0.522612222801048	0.0465880835879687	-1.04062685392098	0.0927663164755554	0.316017411434396	0.927428453768746	0.545754919286958	0.591461824860262
novel_gene_3076_5bd9a17a	1.45520746423236	0.713020299438822	0.907068402390856	1.70050811968253	2.16330051835426	0.111550600972601	0.0486580165969572	3.78579849890902	0.0490247791271697
novel_gene_3077_5bd9a17a	5.81783110512933	0.828976381303148	0.108560708078959	1.80005111576761	0.235730267005751	0.0938434073455317	0.817119916649483	1.64787638907941	0.228310814421992
novel_gene_3078_5bd9a17a	2.5610799990491	1.00935555567862	0.60608443799551	1.74195957863699	1.04598878590336	0.10384733936791	0.313622212350131	2.06425785692037	0.164488542894872
novel_gene_3079_5bd9a17a	8.07423896886341	-0.0933014539979773	-0.149375288698936	-0.161390864733515	-0.258386187780764	0.874134983785985	0.799939692967343	0.046405216627654	0.954804027206337
novel_gene_3080_5bd9a17a	2.62168112771827	-0.0214468793249578	0.195958350535468	-0.0441204921200558	0.403125262638939	0.9654432428863	0.693059920773585	0.0822282976013149	0.92151150994095
novel_gene_3081_5bd9a17a	3.85981196588647	0.0886062742751312	-0.424430652033102	0.32794381898355	-1.57087531396723	0.747898658530914	0.138952037624316	1.28759820022059	0.307231794867197
novel_gene_3082_5bd9a17a	2.51355575132126	-0.197030630775002	0.0645121608101966	-0.495444528093915	0.162219432294391	0.628117064941588	0.873494838516123	0.135890212316058	0.874097369177455
novel_gene_3083_5bd9a17a	1.82433775606733	1.11603723126924	0.589868875629031	2.10463005620808	1.1123784494704	0.0542351620354379	0.28506269982693	2.83342674417029	0.0932699573040262
novel_gene_3084_5bd9a17a	0.964558165747601	-0.786148389555122	0.0470785320708457	-1.64678993759702	0.0986180903264084	0.122275536638058	0.92286600297679	1.36082131315522	0.288938422119748
